MOT.Q0,MOT.Q1,MOT.Q3,Label
0.567458,-0.196533,-0.318298,1
0.658784,-0.188171,-0.323364,1
0.322417,-0.541138,-0.61554,2
0.4518,-0.117615,-0.171448,1
0.669471,-0.052673,0.047546,1
0.321151,-0.541138,-0.615967,2
0.309276,-0.565308,-0.646179,2
0.664626,-0.142456,-0.321777,1
0.846939,-0.021667,-0.246765,0
0.76647,0.089355,-0.074524,1
0.679241,-0.087708,-0.320679,1
0.66436,-0.141846,-0.321472,1
0.321563,-0.54187,-0.615295,2
0.659376,-0.135742,-0.33783,1
0.312053,-0.565979,-0.643982,2
0.725262,-0.020142,0.002991,1
0.874232,-0.089661,-0.180176,0
0.325225,-0.541443,-0.614685,2
0.309288,-0.56543,-0.646606,2
0.330652,-0.541199,-0.61322,2
0.313805,-0.567383,-0.643982,2
0.819281,0.110291,-0.0625,1
0.719943,0.008728,-0.133118,0
0.729974,-0.033997,-0.212402,0
0.71462,0.046448,-0.183777,0
0.841459,-0.080261,-0.146057,0
0.436893,-0.0979,-0.165161,1
0.311162,-0.566528,-0.644897,2
0.862018,-0.021423,-0.200256,0
0.325576,-0.541992,-0.613403,2
0.821043,0.078979,-0.018799,1
0.313774,-0.5672,-0.644043,2
0.854323,-0.089905,-0.204468,0
0.445398,-0.109131,-0.265259,1
0.420902,-0.122742,-0.233887,1
0.310008,-0.566162,-0.645813,2
0.780306,0.026306,-0.122742,0
0.322542,-0.542114,-0.61499,2
0.483655,-0.216187,-0.202759,1
0.789286,0.131409,-0.120728,1
0.310219,-0.565918,-0.646118,2
0.683242,0.069214,-0.086487,0
0.789519,0.06189,-0.015015,1
0.694994,0.059326,-0.152283,0
0.308984,-0.56366,-0.647949,2
0.329466,-0.540955,-0.613464,2
0.323341,-0.543335,-0.614197,2
0.491723,-0.113708,-0.239929,1
0.310807,-0.567505,-0.644287,2
0.324585,-0.540894,-0.61499,2
0.501871,-0.144104,-0.275146,1
0.667737,0.102417,-0.131348,0
0.325714,-0.542053,-0.613464,2
0.311449,-0.564209,-0.64679,2
0.323366,-0.539734,-0.615051,2
0.854949,-0.051208,-0.166504,0
0.323432,-0.541504,-0.615295,2
0.332105,-0.54248,-0.611816,2
0.811501,-0.034912,-0.167175,0
0.517891,-0.091736,-0.194641,1
0.617805,-0.14093,-0.322998,1
0.822844,0.012207,-0.20282,0
0.434078,-0.101868,-0.210999,1
0.782686,-0.060242,-0.223694,0
0.881915,-0.039429,-0.178528,0
0.674565,-0.005981,-0.166199,0
0.718645,0.006836,0.023499,1
0.844433,0.018005,-0.177185,0
0.569436,-0.2323,-0.255371,1
0.311665,-0.565552,-0.645935,2
0.806321,0.035278,-0.155945,0
0.667791,-0.137634,-0.26532,1
0.772578,0.087585,-0.077271,1
0.323699,-0.541504,-0.615295,2
0.331719,-0.542175,-0.612671,2
0.712473,0.005249,-0.01062,1
0.878207,-0.024902,-0.186401,0
0.649333,-0.000671,0.070129,1
0.312808,-0.566101,-0.644592,2
0.734246,0.044983,-0.179199,0
0.685298,-0.004822,-0.22998,1
0.709683,0.059814,0.016541,1
0.856584,-0.026001,-0.206787,0
0.686933,-0.147583,-0.29425,1
0.673488,-0.111023,-0.355774,1
0.826566,0.010376,-0.1828,0
0.779252,0.050354,-0.149353,0
0.669519,-0.014526,-0.244202,1
0.477832,-0.103699,-0.223694,1
0.313438,-0.5672,-0.64386,2
0.871514,-0.032715,-0.117188,0
0.845223,-0.045715,-0.222839,0
0.660712,0.092712,-0.14679,0
0.667816,-0.001587,-0.193665,0
0.331581,-0.542297,-0.611511,2
0.663298,-0.139893,-0.244202,1
0.331458,-0.542419,-0.612549,2
0.812946,0.070251,-0.06012,1
0.877509,-0.032227,-0.173157,0
0.698926,0.026489,-0.129456,0
0.719558,-0.006714,-0.20929,0
0.637773,-0.011414,0.021606,1
0.687725,0.00708,0.043884,1
0.744625,-0.024475,-0.186462,0
0.70222,-0.010254,0.042236,1
0.623739,-0.20697,-0.364624,1
0.324906,-0.540588,-0.615417,2
0.818609,0.005432,-0.179565,0
0.548338,-0.271301,-0.227417,1
0.4229,-0.157043,-0.140808,1
0.819915,0.061646,-0.194946,0
0.588875,-0.036133,-0.243652,1
0.689945,-0.066772,-0.298218,1
0.645189,0.057068,-0.117676,0
0.322603,-0.539001,-0.617126,2
0.637753,-0.024475,0.044678,1
0.324884,-0.540649,-0.614624,2
0.322984,-0.543213,-0.614258,2
0.400604,-0.105286,-0.251038,1
0.321923,-0.541992,-0.615234,2
0.659845,0.08374,-0.155518,0
0.688323,0.067993,-0.134399,0
0.660431,-0.045715,-0.161011,0
0.825337,-0.008057,-0.19281,0
0.814612,-0.030334,-0.211426,0
0.325852,-0.542358,-0.613403,2
0.688544,0.058533,-0.149719,0
0.792019,0.000854,-0.181519,0
0.310751,-0.56427,-0.646301,2
0.32348,-0.541443,-0.615417,2
0.844221,0.104065,-0.026123,1
0.324256,-0.541443,-0.614868,2
0.309554,-0.56604,-0.645752,2
0.330457,-0.541016,-0.613159,2
0.854502,-0.022339,-0.12085,0
0.774964,0.029114,-0.164612,0
0.703999,-0.046692,0.075317,1
0.456338,-0.173035,-0.19281,1
0.619038,-0.236267,-0.343811,1
0.331143,-0.541931,-0.613525,2
0.330439,-0.54126,-0.613281,2
0.322357,-0.542969,-0.61499,2
0.331129,-0.541992,-0.613525,2
0.331323,-0.542725,-0.612305,2
0.545172,-0.265686,-0.242004,1
0.331894,-0.542053,-0.612122,2
0.645719,-0.023865,-0.168701,0
0.767593,0.062744,-0.048035,1
0.81469,0.022766,-0.20752,0
0.816401,0.008911,-0.116455,0
0.3092,-0.565247,-0.646423,2
0.331779,-0.542175,-0.612732,2
0.796612,0.071838,-0.045898,1
0.484645,-0.082642,-0.241821,1
0.738653,-0.003357,-0.103943,0
0.311249,-0.563782,-0.646912,2
0.659098,-0.044067,-0.276489,1
0.482806,-0.154663,-0.194275,1
0.322883,-0.539795,-0.616333,2
0.834589,-0.005676,-0.183594,0
0.743953,0.014099,-0.116211,0
0.855339,-0.039978,-0.208862,0
0.660904,0.000793,0.031311,1
0.31207,-0.565918,-0.644531,2
0.330966,-0.541809,-0.612793,2
0.707014,-0.091797,-0.122864,0
0.726836,-0.013733,0.053711,1
0.309285,-0.564758,-0.647156,2
0.700814,-0.035278,-0.167236,0
0.679006,-0.131958,-0.281677,1
0.451136,-0.151794,-0.186279,1
0.468739,-0.18866,-0.140869,1
0.684311,0.097229,-0.097107,0
0.6574,0.049072,-0.097412,0
0.861264,-0.008667,-0.20105,0
0.321803,-0.541626,-0.615479,2
0.720489,-0.031311,-0.111572,0
0.693636,0.070068,-0.149963,0
0.687713,0.069214,-0.141846,0
0.589773,-0.143616,-0.220093,1
0.698621,0.05658,-0.170776,0
0.331436,-0.542725,-0.612244,2
0.310356,-0.564575,-0.647034,2
0.324503,-0.541748,-0.614563,2
0.311663,-0.566162,-0.644165,2
0.750086,0.016846,-0.142578,0
0.673981,0.1073,-0.090088,0
0.311684,-0.56604,-0.644958,2
0.329771,-0.540955,-0.61377,2
0.312007,-0.565247,-0.645691,2
0.654712,-0.048828,0.051147,1
0.323902,-0.543335,-0.614136,2
0.684758,0.066162,-0.110596,0
0.309553,-0.565674,-0.645996,2
0.669901,-0.029663,-0.142578,0
0.710356,0.005615,-0.153992,0
0.836524,-0.021729,-0.175842,0
0.331635,-0.542725,-0.612183,2
0.655922,-0.091003,-0.335083,1
0.310796,-0.565369,-0.645203,2
0.332463,-0.542542,-0.611755,2
0.786988,0.013977,-0.209167,0
0.864739,-0.123291,-0.196228,0
0.843658,0.045715,-0.047974,1
0.729208,0.079956,-0.138489,0
0.854567,-0.030884,-0.096619,0
0.495538,-0.111816,-0.199951,1
0.656081,-0.098694,-0.265808,1
0.695464,-0.046875,0.078613,1
0.712015,-0.010315,-0.143555,0
0.330255,-0.541382,-0.613647,2
0.625472,-0.187927,-0.350647,1
0.32162,-0.541687,-0.615662,2
0.656509,-0.04718,-0.125122,0
0.671239,-0.078613,-0.32019,1
0.323077,-0.543518,-0.614502,2
0.874872,-0.027344,-0.171021,0
0.689422,0.076416,-0.141724,0
0.649957,0.079346,-0.096008,0
0.749885,-0.006287,-0.007202,1
0.330766,-0.542053,-0.612732,2
0.309057,-0.565857,-0.645996,2
0.659264,0.108337,-0.145935,0
0.330148,-0.541687,-0.612122,2
0.630031,-0.034424,0.066528,1
0.689554,0.094116,-0.156616,0
0.682768,-0.064758,-0.295288,1
0.661551,0.062622,-0.103699,0
0.321557,-0.541687,-0.615601,2
0.309643,-0.564941,-0.646362,2
0.747747,-0.007568,0.031189,1
0.644451,0.067505,-0.116577,0
0.331781,-0.542297,-0.61145,2
0.524244,-0.195496,-0.262573,1
0.331875,-0.542542,-0.611511,2
0.330113,-0.541443,-0.613342,2
0.322898,-0.542664,-0.614319,2
0.694658,-0.011841,0.044983,1
0.529663,-0.170532,-0.201233,1
0.692424,0.045532,-0.113831,0
0.827173,-0.030334,-0.105042,0
0.526776,-0.134888,-0.311157,1
0.322478,-0.542908,-0.614746,2
0.703575,0.049866,-0.167053,0
0.710475,0.012085,0.040466,1
0.821521,-0.065125,-0.180115,0
0.324994,-0.541443,-0.614807,2
0.693703,-0.049377,0.079895,1
0.323737,-0.543274,-0.614136,2
0.645131,0.064453,-0.111267,0
0.882195,-0.023193,-0.137085,0
0.84546,-0.070007,-0.146179,0
0.322424,-0.53949,-0.616089,2
0.693453,0.090515,-0.16394,0
0.311644,-0.568176,-0.643677,2
0.665009,-0.019775,0.069336,1
0.519205,-0.150818,-0.202881,1
0.745795,-0.003662,-0.105774,0
0.821164,0.017151,-0.219849,0
0.476959,-0.126648,-0.259888,1
0.835116,0.05426,-0.195496,0
0.324017,-0.541138,-0.615356,2
0.782646,0.066162,-0.129578,0
0.331602,-0.542603,-0.612122,2
0.61211,-0.121033,-0.268982,1
0.323474,-0.54126,-0.615112,2
0.658771,-0.00293,-0.178833,0
0.8291,-0.086975,-0.164124,0
0.740622,-0.026123,0.044739,1
0.632713,-0.236877,-0.350281,1
0.645518,0.051392,-0.083862,0
0.835039,-0.053894,-0.137146,0
0.705896,0.08136,-0.171875,0
0.331171,-0.542786,-0.612427,2
0.321223,-0.540344,-0.617188,2
0.682154,-0.003418,-0.099304,0
0.322525,-0.542358,-0.615112,2
0.31173,-0.564514,-0.646118,2
0.642221,-0.050293,0.065186,1
0.323467,-0.540955,-0.615479,2
0.525027,-0.25531,-0.200256,1
0.631553,-0.100525,-0.329407,1
0.854624,0.034912,-0.213745,0
0.762145,0.09021,-0.075256,1
0.59806,-0.051208,-0.296875,1
0.691086,0.103088,-0.118835,0
0.331278,-0.542847,-0.612549,2
0.681791,0.003479,0.049561,1
0.676082,0.103882,-0.098999,0
0.329528,-0.541199,-0.613403,2
0.325344,-0.541748,-0.613647,2
0.700853,-0.014771,-0.185974,0
0.613917,-0.176453,-0.371826,1
0.324713,-0.541382,-0.614258,2
0.31111,-0.565491,-0.645447,2
0.467429,-0.186096,-0.149475,1
0.33093,-0.542664,-0.612244,2
0.32472,-0.541138,-0.614563,2
0.707864,0.097717,-0.174316,0
0.688801,0.093567,-0.107422,0
0.849471,-0.030518,-0.209412,0
0.627409,-0.180298,-0.283264,1
0.631527,-0.10675,-0.297058,1
0.676478,0.108093,-0.088562,0
0.673084,-0.046448,0.023499,1
0.590235,-0.196655,-0.330139,1
0.497139,-0.189575,-0.224487,1
0.675451,-0.042542,0.04187,1
0.430627,-0.109497,-0.160278,1
0.796228,-0.047852,-0.127747,0
0.32351,-0.54126,-0.615234,2
0.678086,0.069031,-0.133667,0
0.322973,-0.539795,-0.616333,2
0.31148,-0.565125,-0.645203,2
0.309644,-0.564819,-0.646545,2
0.32387,-0.540039,-0.616211,2
0.525576,-0.090332,-0.201477,1
0.691214,-0.019226,-0.169067,0
0.737996,-0.035706,0.048401,1
0.814423,0.179993,-0.08551,1
0.661654,0.10437,-0.145935,0
0.322243,-0.539856,-0.616333,2
0.857986,0.17981,-0.027161,1
0.784993,0.083862,-0.231628,0
0.692433,0.029358,-0.109863,0
0.331911,-0.542969,-0.611816,2
0.403411,-0.1297,-0.248474,1
0.64108,-0.035706,0.03009,1
0.842415,0.095764,-0.077637,1
0.693888,0.00647,-0.108765,0
0.725479,0.036865,-0.000549,1
0.323362,-0.540771,-0.615601,2
0.33171,-0.542542,-0.612305,2
0.723072,-0.02356,-0.212097,0
0.776637,0.054565,-0.203979,0
0.324614,-0.54071,-0.614807,2
0.322951,-0.541687,-0.616089,2
0.612853,-0.205017,-0.362793,1
0.679093,0.001709,0.054077,1
0.460288,-0.098389,-0.254333,1
0.737143,0.019958,-0.194641,0
0.650136,0.00824,-0.051941,0
0.676849,0.02594,-0.106567,0
0.863454,-0.083069,-0.202087,0
0.647055,-0.033386,-0.169495,0
0.323484,-0.541382,-0.615234,2
0.831502,-0.026489,-0.101807,0
0.31161,-0.564514,-0.646484,2
0.623279,-0.10321,-0.32959,1
0.325009,-0.541321,-0.614014,2
0.653644,-0.045044,-0.122742,0
0.322437,-0.542725,-0.614319,2
0.310202,-0.565002,-0.646118,2
0.312636,-0.56427,-0.64624,2
0.323914,-0.541077,-0.615417,2
0.860756,0.162109,-0.014343,1
0.323054,-0.540955,-0.616211,2
0.835725,-0.014343,-0.23761,0
0.311319,-0.563721,-0.647278,2
0.322162,-0.541626,-0.615479,2
0.534825,-0.192871,-0.278931,1
0.313693,-0.567383,-0.643921,2
0.881231,-0.067932,-0.161804,0
0.802289,0.009644,-0.220825,0
0.330866,-0.542236,-0.612,2
0.797369,0.039368,0.006409,1
0.723272,0.039612,-0.171143,0
0.324181,-0.542786,-0.61377,2
0.312738,-0.565979,-0.645081,2
0.578078,-0.164429,-0.330872,1
0.800833,-0.033691,-0.227478,0
0.311773,-0.563843,-0.646606,2
0.812512,-0.018982,-0.209412,0
0.751489,0.045959,-0.020081,1
0.673615,0.089722,-0.165161,0
0.675248,0.049194,-0.095886,0
0.554426,-0.033997,-0.239014,1
0.846221,-0.081848,-0.159302,0
0.311493,-0.565491,-0.644836,2
0.323472,-0.541565,-0.615173,2
0.462017,-0.151001,-0.187195,1
0.320948,-0.541199,-0.615784,2
0.762036,0.017517,-0.216248,0
0.320069,-0.540466,-0.617493,2
0.785392,0.033203,-0.166443,0
0.523984,-0.109497,-0.256958,1
0.621815,-0.205383,-0.360474,1
0.684243,-0.015198,0.030579,1
0.320351,-0.540771,-0.615906,2
0.793291,0.019531,-0.16449,0
0.801325,0.140869,-0.117859,1
0.331888,-0.542603,-0.61145,2
0.73361,0.03302,-0.031433,0
0.87409,-0.052002,-0.21521,0
0.321957,-0.539978,-0.616516,2
0.462367,-0.205872,-0.136658,1
0.674098,0.09613,-0.15448,0
0.752802,-0.084412,-0.146729,0
0.324391,-0.540833,-0.614441,2
0.750204,0.062805,-0.009949,1
0.868688,-0.015381,-0.207275,0
0.632616,-0.045105,0.07019,1
0.85421,-0.097595,-0.148804,0
0.805676,0.135071,-0.070313,1
0.564486,-0.141113,-0.259766,1
0.75359,0.063782,-0.018127,1
0.734759,-0.052246,-0.216614,0
0.682922,0.013123,-0.095825,0
0.319625,-0.540466,-0.617676,2
0.592471,-0.171143,-0.322571,1
0.320681,-0.54071,-0.616211,2
0.329046,-0.540955,-0.613831,2
0.714796,-0.003052,0.045959,1
0.321472,-0.540588,-0.616516,2
0.748521,0.039795,-0.034607,1
0.675696,-0.058655,-0.332703,1
0.601582,-0.119812,-0.265259,1
0.656877,-0.132019,-0.336182,1
0.719842,-0.01709,0.045349,1
0.324591,-0.540344,-0.615845,2
0.330879,-0.542053,-0.612671,2
0.322812,-0.54248,-0.614807,2
0.640766,-0.221924,-0.366882,1
0.872398,-0.018494,-0.184326,0
0.314381,-0.567505,-0.643555,2
0.822466,0.002991,-0.1073,0
0.832144,0.035706,-0.085571,1
0.309903,-0.564758,-0.646667,2
0.687132,0.072205,-0.149658,0
0.724912,0.063904,-0.15802,0
0.488044,-0.196472,-0.182678,1
0.703073,0.067078,-0.177856,0
0.745487,0.036987,-0.184509,0
0.321558,-0.541809,-0.61554,2
0.621929,-0.190674,-0.340759,1
0.646343,-0.224243,-0.322632,1
0.867649,-0.119263,-0.152466,0
0.321181,-0.539856,-0.616699,2
0.690981,0.089478,-0.15741,0
0.862141,-0.039673,-0.10614,0
0.310581,-0.564819,-0.64679,2
0.309477,-0.563965,-0.647217,2
0.311015,-0.565369,-0.64502,2
0.331641,-0.542664,-0.612,2
0.442276,-0.11377,-0.264038,1
0.510874,-0.22821,-0.15033,1
0.670919,-0.030334,-0.142944,0
0.693137,0.02533,-0.117249,0
0.323964,-0.54126,-0.615417,2
0.638493,-0.274963,-0.304565,1
0.858546,-0.025085,-0.1698,0
0.331802,-0.542358,-0.611572,2
0.674811,0.077026,-0.13501,0
0.654508,0.053894,-0.106445,0
0.805416,0.150879,-0.122803,1
0.848426,-0.035767,-0.208862,0
0.690977,-0.023804,0.054871,1
0.668413,-0.017761,0.062988,1
0.661815,0.026489,-0.110352,0
0.501978,-0.0849,-0.201721,1
0.311528,-0.565247,-0.645691,2
0.321446,-0.541443,-0.615967,2
0.321306,-0.539551,-0.61676,2
0.861149,-0.026611,-0.256775,0
0.665046,-0.035217,0.089355,1
0.816645,0.125061,-0.091003,1
0.33229,-0.542542,-0.611755,2
0.332027,-0.54248,-0.611389,2
0.862577,0.184265,-0.035339,1
0.809852,-0.036438,-0.230103,0
0.657959,-0.070679,0.054565,1
0.307675,-0.562805,-0.648621,2
0.331736,-0.542542,-0.612244,2
0.664665,0.105164,-0.12677,0
0.745191,0.019104,0.004089,1
0.663421,0.082642,-0.080872,0
0.688799,0.062927,-0.162598,0
0.323512,-0.540649,-0.615723,2
0.67902,-0.038208,0.064453,1
0.330282,-0.542114,-0.61322,2
0.323274,-0.54187,-0.614868,2
0.667982,0.023315,-0.074707,0
0.665758,-0.132629,-0.263062,1
0.639235,-0.221558,-0.366272,1
0.701362,0.091919,-0.170044,0
0.662964,0.046875,-0.11499,0
0.683161,-0.058838,0.087158,1
0.841491,-0.014954,-0.166199,0
0.715913,-0.022034,-0.141479,0
0.325516,-0.541321,-0.614685,2
0.325615,-0.541931,-0.613342,2
0.673885,-0.025818,0.063416,1
0.836457,-0.090454,-0.181946,0
0.323708,-0.541504,-0.614868,2
0.775298,-0.00769,-0.135315,0
0.311018,-0.565247,-0.645203,2
0.853799,-0.098999,-0.174622,0
0.311508,-0.563904,-0.646912,2
0.471844,-0.19043,-0.16217,1
0.715474,0.071838,-0.133118,0
0.699122,-0.005249,0.05304,1
0.685561,0.078064,-0.133362,0
0.792198,0.163025,-0.0495,1
0.68021,-0.003967,-0.101013,0
0.563794,-0.082886,-0.242676,1
0.324762,-0.541321,-0.61438,2
0.322295,-0.542053,-0.615173,2
0.811149,0.161499,-0.115479,1
0.310233,-0.565125,-0.645996,2
0.312311,-0.566284,-0.64502,2
0.698008,0.092712,-0.168091,0
0.654867,-0.069214,-0.322571,1
0.322403,-0.542175,-0.615479,2
0.310456,-0.564697,-0.646301,2
0.65388,0.052368,-0.101074,0
0.324924,-0.541016,-0.615173,2
0.846061,-0.028137,-0.209656,0
0.711869,0.048035,-0.020142,1
0.541053,-0.202026,-0.288696,1
0.75522,-0.004761,-0.143616,0
0.312597,-0.566345,-0.644287,2
0.770861,0.002625,-0.10083,0
0.595252,-0.082397,-0.291321,1
0.680293,0.063782,-0.162476,0
0.519022,-0.120422,-0.243164,1
0.312674,-0.566101,-0.644348,2
0.322411,-0.543213,-0.614746,2
0.323273,-0.540466,-0.61615,2
0.687399,0.027222,0.028259,1
0.563085,-0.255615,-0.292297,1
0.330819,-0.542053,-0.61261,2
0.310736,-0.567139,-0.644836,2
0.658186,0.034424,-0.116943,0
0.331326,-0.542542,-0.612793,2
0.696631,0.033875,-0.103149,0
0.841449,-0.072571,-0.208679,0
0.46287,-0.138367,-0.221863,1
0.680717,0.0448,-0.108887,0
0.688455,0.013184,-0.204041,1
0.662852,0.117126,-0.173584,0
0.740316,0.054382,-0.164551,0
0.593063,-0.111877,-0.220764,1
0.86403,-0.101868,-0.15686,0
0.658522,0.085754,-0.155151,0
0.625078,-0.127136,-0.417969,1
0.702416,-0.051025,0.076416,1
0.757455,0.028137,-0.188904,0
0.308627,-0.565063,-0.646973,2
0.720586,0.037842,-0.016357,1
0.676304,0.043518,-0.110474,0
0.814917,-0.038147,-0.201904,0
0.678306,0.000916,0.022461,1
0.323833,-0.542297,-0.614197,2
0.665488,-0.046387,0.041016,1
0.325471,-0.542236,-0.613525,2
0.817764,0.002563,-0.210571,0
0.853166,-0.037537,-0.19165,0
0.840685,-0.069092,-0.213318,0
0.322147,-0.541687,-0.616089,2
0.813334,0.098511,-0.046936,1
0.665935,0.075684,-0.158508,0
0.311509,-0.567383,-0.644287,2
0.323305,-0.54126,-0.615295,2
0.32136,-0.541809,-0.615784,2
0.332305,-0.542236,-0.611877,2
0.870215,-0.028564,-0.206726,0
0.811079,0.008667,-0.179138,0
0.695152,-0.069763,0.023376,1
0.843202,-0.040161,-0.221985,0
0.839494,0.072205,-0.054077,1
0.504547,-0.168274,-0.250793,1
0.671087,0.094788,-0.098267,0
0.676656,0.081238,-0.135681,0
0.675499,0.075439,-0.0979,0
0.846084,-0.015503,-0.205994,0
0.66364,0.08197,-0.08783,0
0.615679,-0.192993,-0.351013,1
0.666532,-0.050537,0.09259,1
0.768129,0.02002,-0.128479,0
0.312751,-0.566223,-0.644165,2
0.6289,-0.224915,-0.367004,1
0.313159,-0.566711,-0.644348,2
0.711994,0.009827,-0.091675,0
0.86105,-0.012634,-0.196594,0
0.308374,-0.56543,-0.646851,2
0.692529,0.105774,-0.120361,0
0.325675,-0.542114,-0.613525,2
0.823737,-0.014343,-0.173218,0
0.3314,-0.541565,-0.612915,2
0.310232,-0.566833,-0.645386,2
0.83753,0.166138,-0.085632,1
0.725203,0.017822,-0.131958,0
0.724002,-0.005737,0.016541,1
0.330868,-0.542053,-0.613098,2
0.8184,0.091919,-0.026062,1
0.31241,-0.566101,-0.645325,2
0.428388,-0.1026,-0.248718,1
0.610185,-0.130737,-0.419312,1
0.331668,-0.542419,-0.612061,2
0.658727,0.11499,-0.177002,0
0.702014,0.024597,-0.003296,1
0.564664,-0.204041,-0.307495,1
0.323108,-0.542603,-0.614685,2
0.31166,-0.565796,-0.644836,2
0.32167,-0.540955,-0.614868,2
0.704389,-0.033508,0.072937,1
0.690864,-0.046204,0.081238,1
0.606691,-0.17804,-0.337585,1
0.564744,-0.135315,-0.273315,1
0.58102,-0.165161,-0.330444,1
0.331388,-0.542053,-0.613098,2
0.309423,-0.564819,-0.646729,2
0.310846,-0.564941,-0.64563,2
0.330971,-0.54187,-0.611938,2
0.76692,0.059265,-0.141357,0
0.817304,0.029724,-0.18634,0
0.84084,0.078552,-0.227173,0
0.672865,-0.042419,0.07489,1
0.704313,-0.006287,0.040955,1
0.86727,-0.022461,-0.197388,0
0.506594,-0.190186,-0.238159,1
0.720007,0.060791,-0.154968,0
0.842699,0.014893,-0.186523,0
0.323549,-0.543152,-0.614624,2
0.786231,-0.033569,-0.197571,0
0.820666,-0.029785,-0.210938,0
0.309947,-0.565002,-0.64624,2
0.684793,0.071167,-0.16394,0
0.662653,0.074219,-0.132996,0
0.312244,-0.566528,-0.644104,2
0.678636,-0.030029,0.060242,1
0.858372,0.177612,-0.038025,1
0.433819,-0.171753,-0.209229,1
0.766861,0.004517,0.026855,1
0.671871,-0.009949,0.031555,1
0.629676,-0.04657,0.07019,1
0.329781,-0.540405,-0.614014,2
0.548056,-0.203125,-0.237061,1
0.79389,-0.017578,-0.105896,0
0.862817,-0.038147,-0.202087,0
0.308665,-0.564026,-0.647705,2
0.783482,-0.006714,-0.224182,0
0.308988,-0.564575,-0.647034,2
0.414885,-0.200745,-0.148865,1
0.825921,0.219727,-0.051941,1
0.835714,0.056763,-0.280212,0
0.331392,-0.54248,-0.612671,2
0.43503,-0.11322,-0.204407,1
0.311305,-0.567444,-0.644409,2
0.500579,-0.185242,-0.208313,1
0.651934,-0.147522,-0.289246,1
0.790704,0.023804,0.011169,1
0.323553,-0.54071,-0.615601,2
0.752033,0.054749,-0.160156,0
0.464151,-0.192932,-0.11676,1
0.757323,0.039001,-0.151978,0
0.311198,-0.565857,-0.645508,2
0.838051,-0.027954,-0.195313,0
0.771037,-0.004578,-0.217407,0
0.439974,-0.095825,-0.158386,1
0.417418,-0.114807,-0.197021,1
0.845797,-0.098877,-0.162964,0
0.787747,-0.007446,-0.195313,0
0.857079,-0.107056,-0.156372,0
0.617517,-0.195557,-0.357239,1
0.842669,-0.00946,-0.165344,0
0.632861,-0.238342,-0.365845,1
0.331955,-0.542725,-0.612244,2
0.649443,-0.034729,0.061279,1
0.660521,-0.135132,-0.338684,1
0.648337,0.049377,-0.094055,0
0.827487,-0.05603,-0.216675,0
0.693183,0.085938,-0.168518,0
0.501166,-0.112305,-0.212036,1
0.329572,-0.541565,-0.613525,2
0.331639,-0.542908,-0.611877,2
0.860773,0.026611,-0.21106,0
0.512686,-0.156738,-0.184265,1
0.31104,-0.567749,-0.643921,2
0.669127,-0.149292,-0.305298,1
0.84324,-0.08429,-0.215393,0
0.311862,-0.567932,-0.643555,2
0.329559,-0.541626,-0.613525,2
0.31083,-0.565369,-0.645264,2
0.807439,0.049744,-0.14325,0
0.644221,-0.153503,-0.341614,1
0.85996,-0.091431,-0.165283,0
0.855566,-0.042542,-0.226135,0
0.620273,-0.184326,-0.348755,1
0.323033,-0.54303,-0.614441,2
0.325688,-0.542175,-0.613464,2
0.659093,-0.06781,-0.32666,1
0.311057,-0.567383,-0.644775,2
0.68752,-0.020752,0.041687,1
